id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
339,1585,Visa,Debit,4.92E+15,Aug-23,63,NO,1,14708,01-01-2014,2014,No
2721,1585,Visa,Debit,4.54E+15,Mar-22,877,YES,2,19197,01-04-2013,2013,No
6103,1585,Mastercard,Debit,5.33E+15,Apr-22,617,YES,1,14830,01-12-2014,2014,No
4498,1245,Mastercard,Debit,5.71E+15,Oct-21,320,YES,1,6631,01-09-1999,2012,No
6008,1245,Mastercard,Debit,5.77E+15,Aug-24,550,YES,1,13910,01-12-2010,2016,No
4873,1245,Mastercard,Credit,5.35E+15,May-24,190,YES,2,6900,01-09-2014,2014,No
5347,1245,Mastercard,Debit,5.15E+15,Oct-20,628,YES,1,19955,01-11-1994,2007,No
5675,1245,Mastercard,Debit (Prepaid),5.32E+15,Aug-24,577,YES,2,66,01-11-2012,2012,No
3451,1245,Visa,Credit,4.11E+15,Apr-24,317,YES,1,9900,01-06-2009,2009,No
4759,732,Discover,Credit,6.46E+15,Jan-12,285,YES,1,9200,01-09-2010,2010,No
5200,732,Mastercard,Debit,5.81E+15,May-22,279,YES,1,9420,01-10-2010,2012,No
1115,732,Mastercard,Debit (Prepaid),5.49E+15,May-21,264,NO,2,49,01-02-2007,2011,No
5948,732,Visa,Debit,4.02E+15,Apr-20,32,YES,2,18535,01-12-2008,2008,No
5220,732,Visa,Debit,4.44E+15,Sep-23,130,YES,1,10104,01-10-2010,2015,No
46,732,Visa,Debit (Prepaid),4.82E+15,Nov-22,662,YES,2,63,01-01-2003,2010,No
625,342,Mastercard,Debit,5.55E+15,Sep-22,862,YES,1,61407,01-01-2020,2020,No
2303,476,Mastercard,Credit,5.19E+15,Dec-14,87,YES,3,10100,01-03-2012,2012,No
1070,476,Visa,Debit,4.39E+15,Jun-24,806,YES,2,31535,01-02-2005,2009,No
5684,476,Mastercard,Debit,5.53E+15,Aug-15,158,YES,1,21282,01-11-2013,2013,No
2666,164,Visa,Credit,4.14E+15,Mar-22,11,YES,1,5100,01-04-2010,2011,No
3210,164,Mastercard,Debit,5.22E+15,Feb-20,680,YES,1,14103,01-06-1999,2008,No
3748,164,Visa,Debit,4.98E+15,Jul-22,688,YES,2,21847,01-07-2005,2011,No
5272,164,Mastercard,Debit,5.18E+15,Sep-20,502,YES,1,28425,01-10-2013,2013,No
871,539,Visa,Debit,4.24E+15,Feb-20,721,YES,1,4087,01-01-2020,2020,No
3648,40,Amex,Credit,3.90E+14,Sep-23,269,YES,2,8200,01-07-1998,2011,No
2437,40,Visa,Debit,4.30E+15,Sep-21,579,YES,2,1462,01-04-2002,2013,No
1289,40,Visa,Debit (Prepaid),4.57E+15,Jul-21,990,YES,2,58,01-02-2011,2011,No
2011,40,Mastercard,Debit,5.49E+15,Mar-11,880,YES,2,142,01-03-1999,2014,No
4400,1,Visa,Debit,4.84E+15,Jan-17,625,YES,1,18105,01-08-2012,2012,No
3682,1,Visa,Credit,4.42E+15,Apr-14,84,YES,1,10900,01-07-2002,2013,No
4652,1,Visa,Credit,4.42E+15,Dec-21,1,NO,1,12800,01-09-2007,2011,No
288,272,Visa,Debit,4.06E+15,Mar-20,102,YES,1,2670,01-01-2011,2011,No
3120,272,Mastercard,Credit,5.87E+15,Oct-18,162,YES,2,14700,01-05-2012,2012,No
626,272,Mastercard,Debit (Prepaid),5.81E+15,Jul-23,131,YES,1,100,01-01-2020,2020,No
627,521,Mastercard,Debit,5.35E+15,Dec-21,895,YES,2,1680,01-01-2020,2020,No
4890,988,Visa,Debit,4.57E+15,Aug-16,627,YES,1,18579,01-09-2015,2015,No
3935,988,Mastercard,Credit,5.60E+15,Sep-21,15,YES,1,13200,01-07-2010,2010,No
1422,988,Amex,Credit,3.81E+14,Apr-23,440,YES,2,1900,01-02-2020,2020,No
4384,988,Visa,Credit,4.84E+15,Jul-24,601,YES,2,17100,01-08-2011,2011,No
3158,660,Visa,Debit,4.52E+15,Oct-15,832,NO,1,16820,01-05-2014,2014,No
5185,660,Amex,Credit,3.40E+14,Feb-22,91,YES,1,12000,01-10-2010,2014,No
2343,1381,Mastercard,Debit,5.94E+15,Oct-18,616,YES,1,21357,01-03-2015,2015,No
3738,1381,Mastercard,Debit,5.38E+15,Nov-22,543,YES,1,22964,01-07-2005,2011,No
628,1381,Mastercard,Debit,5.06E+15,Dec-24,954,YES,1,16769,01-01-2020,2020,No
5635,1381,Visa,Credit,4.68E+15,Jun-16,438,YES,1,10100,01-11-2010,2010,No
2722,184,Visa,Debit,4.27E+15,Dec-24,345,YES,1,20773,01-04-2013,2013,No
2475,184,Amex,Credit,3.38E+14,Jan-22,540,YES,1,15300,01-04-2005,2012,No
3936,184,Mastercard,Debit,5.76E+15,Jan-23,365,YES,2,11160,01-07-2010,2010,No
3211,184,Mastercard,Debit (Prepaid),5.28E+15,Dec-22,265,YES,2,110,01-06-1999,2017,No
4800,184,Visa,Debit,4.76E+15,Jun-24,115,YES,2,8766,01-09-2010,2020,No
4935,184,Mastercard,Debit (Prepaid),5.23E+15,Jan-21,156,YES,2,95,01-10-1998,2012,No
4701,1183,Visa,Credit,4.99E+15,Nov-20,814,YES,2,9100,01-09-2008,2015,No
4727,1183,Mastercard,Debit,5.98E+15,Oct-10,300,YES,2,15441,01-09-2009,2009,No
2858,1183,Mastercard,Debit,5.38E+15,Apr-19,291,YES,2,12021,01-05-2004,2014,No
4211,1183,Mastercard,Debit,5.66E+15,May-23,180,YES,1,8887,01-08-2007,2014,No
2279,905,Mastercard,Debit (Prepaid),5.34E+15,May-23,335,YES,1,77,01-03-2011,2011,No
5053,905,Mastercard,Credit,5.96E+15,Jul-24,963,YES,1,22500,01-10-2006,2008,No
5087,905,Mastercard,Debit,5.93E+15,Feb-10,963,YES,1,19600,01-10-2007,2015,No
4329,905,Mastercard,Debit,5.17E+15,Sep-20,693,YES,2,40019,01-08-2010,2017,No
53,905,Mastercard,Debit,5.36E+15,Dec-23,898,NO,2,64321,01-01-2004,2007,No
3587,419,Visa,Debit,4.30E+15,Mar-20,757,YES,1,16731,01-06-2014,2014,No
3854,419,Mastercard,Credit,5.40E+15,Jun-22,391,YES,2,8800,01-07-2008,2008,No
3792,419,Visa,Debit,4.51E+15,Jul-19,398,YES,1,12764,01-07-2006,2009,No
4111,419,Visa,Debit,4.22E+15,Feb-22,580,NO,1,7943,01-08-2002,2005,No
3284,419,Visa,Debit,4.58E+15,Jan-07,312,YES,2,18089,01-06-2004,2009,No
433,239,Discover,Credit,6.64E+15,Jan-20,41,YES,1,13800,01-01-2020,2020,No
872,239,Visa,Debit,4.81E+15,Feb-20,6,YES,2,20134,01-01-2020,2020,No
629,239,Mastercard,Debit (Prepaid),5.68E+15,Mar-21,779,YES,2,55,01-01-2020,2020,No
630,239,Mastercard,Debit,5.60E+15,Feb-20,994,YES,2,9279,01-01-2020,2020,No
1664,239,Mastercard,Debit,5.62E+15,Aug-21,586,NO,2,21449,01-02-2020,2020,No
5230,1241,Discover,Credit,6.69E+15,Dec-11,712,YES,1,16500,01-10-2011,2011,No
3501,1241,Visa,Debit,4.62E+15,Mar-23,469,YES,2,9335,01-06-2010,2010,No
3724,1241,Visa,Debit,4.04E+15,Apr-23,622,YES,2,14079,01-07-2004,2015,No
1928,383,Visa,Debit,4.45E+15,Feb-20,333,YES,1,10367,01-02-2020,2020,No
3686,383,Amex,Credit,3.29E+14,May-24,926,YES,1,8200,01-07-2003,2012,No
1092,383,Mastercard,Debit,5.93E+15,Jun-20,709,YES,2,13350,01-02-2006,2011,No
985,1816,Amex,Credit,3.47E+14,Nov-20,335,YES,1,10200,01-02-2001,2011,No
182,1816,Visa,Debit,4.65E+15,Apr-15,115,YES,1,22648,01-01-2008,2015,No
275,1501,Mastercard,Debit,5.37E+15,Mar-20,523,NO,1,17717,01-01-2011,2011,No
3683,1501,Visa,Credit,4.84E+15,Feb-14,91,YES,1,8300,01-07-2002,2013,No
3872,1501,Visa,Debit,4.98E+15,Jan-09,204,YES,2,25719,01-07-2008,2010,No
3855,497,Mastercard,Credit,5.30E+15,Sep-22,114,YES,1,13200,01-07-2008,2017,No
3198,497,Visa,Credit,4.63E+15,Mar-19,306,YES,2,12500,01-05-2017,2017,No
3879,497,Amex,Credit,3.14E+14,Oct-19,760,YES,1,15400,01-07-2009,2017,No
1452,497,Discover,Credit,6.74E+15,Feb-20,577,YES,2,13900,01-02-2020,2020,No
2829,497,Mastercard,Debit,5.02E+15,Mar-20,735,YES,1,16681,01-05-2002,2011,No
3452,497,Visa,Credit,5.00E+15,Jul-24,745,YES,1,11800,01-06-2009,2012,No
873,893,Visa,Debit (Prepaid),4.09E+15,Sep-21,874,YES,1,57,01-01-2020,2020,No
1665,893,Mastercard,Debit,5.37E+15,Apr-21,867,YES,2,10573,01-02-2020,2020,No
1929,893,Visa,Debit,4.04E+15,Apr-22,99,YES,1,17499,01-02-2020,2020,No
5862,44,Mastercard,Debit,5.87E+15,Sep-20,272,YES,1,20015,01-12-2006,2006,No
2932,44,Mastercard,Debit,5.34E+15,Oct-20,773,YES,2,9707,01-05-2007,2009,No
5748,44,Mastercard,Credit,5.38E+15,May-22,151,YES,2,3400,01-12-1992,2007,No
4401,661,Amex,Credit,3.46E+14,Jul-23,552,YES,1,5300,01-08-2013,2013,No
5710,661,Mastercard,Debit,5.74E+15,Mar-18,376,YES,2,22789,01-11-2015,2015,No
1345,661,Mastercard,Debit,5.47E+15,Mar-24,110,YES,2,13193,01-02-2014,2014,No
3731,939,Discover,Credit,6.33E+15,Sep-23,617,YES,1,1700,01-07-2005,2010,No
2028,939,Visa,Credit,4.14E+15,Dec-17,782,YES,1,9000,01-03-2001,2009,No
276,947,Mastercard,Debit (Prepaid),5.34E+15,Jul-20,389,YES,2,79,01-01-2011,2011,No
5534,947,Mastercard,Debit (Prepaid),5.91E+15,Jan-19,964,YES,1,87,01-11-2008,2008,No
2620,947,Visa,Debit,4.81E+15,Nov-17,113,YES,2,11254,01-04-2009,2009,No
2552,947,Visa,Debit,4.01E+15,Mar-23,434,NO,1,11344,01-04-2007,2007,No
75,1749,Mastercard,Debit (Prepaid),5.54E+15,Feb-20,480,NO,1,50,01-01-2005,2013,No
229,1749,Mastercard,Debit,5.79E+15,Jun-19,784,YES,2,1213,01-01-2010,2010,No
3551,385,Mastercard,Debit,5.40E+15,Aug-23,813,NO,1,29219,01-06-2012,2012,No
1321,385,Mastercard,Debit,5.49E+15,Mar-20,915,YES,1,17907,01-02-2013,2013,No
2289,385,Visa,Debit,4.87E+15,Oct-23,768,YES,2,24298,01-03-2011,2011,No
5124,385,Mastercard,Credit,5.79E+15,Jul-23,527,YES,1,11700,01-10-2008,2011,No
973,385,Visa,Debit,4.15E+15,Jul-03,790,YES,2,16227,01-02-1999,2015,No
2871,385,Visa,Debit,4.57E+15,Dec-21,611,YES,2,7495,01-05-2004,2005,No
1290,385,Visa,Debit,4.97E+15,Mar-20,383,YES,2,2210,01-02-2011,2014,No
874,67,Visa,Credit,4.07E+15,Jun-22,889,YES,2,17300,01-01-2020,2020,No
1666,67,Mastercard,Debit,5.12E+15,Aug-21,568,YES,2,3334,01-02-2020,2020,No
1226,1298,Mastercard,Debit,5.82E+15,Feb-24,296,NO,2,10040,01-02-2010,2010,No
5221,1298,Visa,Credit,4.66E+15,Jun-24,703,YES,2,8500,01-10-2010,2018,No
2386,913,Mastercard,Debit,5.71E+15,Sep-20,805,YES,1,11646,01-03-2019,2019,No
3110,913,Visa,Credit,4.53E+15,Mar-20,180,YES,1,6900,01-05-2011,2011,No
5899,913,Mastercard,Debit,5.99E+15,Oct-14,786,YES,2,8230,01-12-2007,2014,No
2933,1634,Mastercard,Credit,5.72E+15,Nov-23,885,YES,1,4400,01-05-2007,2014,No
2464,1634,Mastercard,Debit,5.52E+15,Jul-20,697,YES,2,8638,01-04-2004,2014,No
2245,1634,Discover,Credit,6.27E+15,Sep-20,717,YES,2,4700,01-03-2010,2011,No
4743,1634,Visa,Credit,4.20E+15,Jan-24,367,YES,2,4100,01-09-2009,2009,No
1071,804,Visa,Credit,4.30E+15,Nov-20,699,YES,1,8900,01-02-2005,2010,No
5986,804,Visa,Debit,4.04E+15,Apr-17,14,YES,1,3905,01-12-2009,2010,No
17,804,Visa,Debit,4.21E+15,Jul-22,799,YES,2,18744,01-01-2000,2010,No
213,804,Visa,Credit,4.11E+15,Aug-12,988,NO,2,5400,01-01-2009,2011,No
2553,804,Visa,Debit,4.55E+15,Nov-11,867,NO,1,14507,01-04-2007,2010,No
3602,1703,Visa,Credit,4.56E+15,Feb-20,630,YES,2,8700,01-06-2015,2015,No
2969,1703,Mastercard,Credit,5.75E+15,Jun-22,753,YES,2,10600,01-05-2008,2019,No
6078,1741,Visa,Debit,4.92E+15,Oct-23,631,YES,1,11510,01-12-2012,2012,No
5571,1741,Mastercard,Debit,5.43E+15,Jun-13,962,YES,1,15765,01-11-2009,2009,No
3025,1741,Visa,Debit (Prepaid),4.15E+15,Feb-23,546,YES,1,56,01-05-2009,2010,No
1097,1741,Visa,Credit,4.33E+15,Dec-21,102,YES,1,7300,01-02-2006,2013,No
1360,1741,Visa,Credit,4.24E+15,Dec-22,551,YES,2,8500,01-02-2015,2015,No
3037,1741,Amex,Credit,3.46E+14,Aug-14,854,YES,1,7500,01-05-2010,2011,No
2595,1741,Amex,Credit,3.77E+14,Apr-22,75,YES,2,5900,01-04-2009,2009,No
2235,1741,Visa,Credit,4.27E+15,Nov-21,246,YES,1,13600,01-03-2009,2013,No
5465,1741,Mastercard,Credit,5.96E+15,Jan-24,860,YES,2,10700,01-11-2006,2010,No
4504,766,Mastercard,Debit,5.98E+15,Apr-23,148,NO,1,6424,01-09-2000,2012,No
4499,766,Visa,Debit,4.09E+15,Aug-20,907,YES,2,14248,01-09-1999,2010,No
2356,766,Mastercard,Credit,5.34E+15,Jun-16,222,YES,2,5400,01-03-2016,2016,No
3811,472,Mastercard,Debit,5.69E+15,Nov-23,837,YES,2,13448,01-07-2007,2011,No
3007,472,Mastercard,Debit (Prepaid),5.76E+15,Jan-20,590,YES,2,44,01-05-2009,2013,No
3826,472,Visa,Credit,4.96E+15,Feb-20,521,YES,2,11300,01-07-2007,2007,No
4307,472,Visa,Debit,4.95E+15,Nov-12,975,YES,1,30622,01-08-2009,2009,No
2970,366,Mastercard,Debit,5.89E+15,Aug-09,708,YES,2,12241,01-05-2008,2008,No
5258,366,Mastercard,Credit,5.64E+15,Aug-18,823,YES,2,6200,01-10-2012,2012,No
986,366,Discover,Credit,6.07E+15,Aug-23,653,YES,1,9500,01-02-2001,2014,No
4812,366,Mastercard,Debit,5.94E+15,Jun-12,407,YES,2,23042,01-09-2011,2013,No
2934,366,Mastercard,Debit,5.90E+15,Feb-21,103,YES,2,19019,01-05-2007,2011,No
5846,366,Visa,Credit,4.96E+15,Nov-20,947,NO,2,2200,01-12-2005,2008,No
1072,366,Visa,Credit,4.93E+15,Oct-21,648,YES,1,13700,01-02-2005,2012,No
875,1205,Visa,Credit,4.27E+15,Mar-23,740,NO,2,13500,01-01-2020,2020,No
631,1205,Mastercard,Credit,5.32E+15,Mar-21,389,YES,2,7800,01-01-2020,2020,No
1423,1205,Amex,Credit,3.59E+14,Jun-24,874,YES,1,13300,01-02-2020,2020,No
1667,1205,Mastercard,Debit,5.44E+15,Sep-20,232,YES,1,24665,01-02-2020,2020,No
1668,1205,Mastercard,Debit,5.49E+15,Apr-23,704,YES,2,28648,01-02-2020,2020,No
1078,1705,Discover,Credit,6.84E+15,Jun-24,658,YES,1,7000,01-02-2006,2019,No
4628,1705,Visa,Debit,4.76E+15,Dec-10,604,YES,1,1324,01-09-2006,2013,No
6009,1705,Mastercard,Debit,5.15E+15,Nov-17,999,YES,2,8950,01-12-2010,2018,No
876,626,Visa,Debit,4.89E+15,Jan-20,756,YES,2,43186,01-01-2020,2020,No
1669,626,Mastercard,Debit,5.74E+15,Dec-22,372,YES,1,56434,01-02-2020,2020,No
3753,1638,Discover,Credit,6.78E+15,Oct-20,364,NO,2,10000,01-07-2006,2008,No
4956,1638,Mastercard,Credit,6.00E+15,Jul-24,645,YES,1,21300,01-10-2001,2015,No
4296,1638,Mastercard,Debit,5.45E+15,Oct-21,190,YES,1,18281,01-08-2009,2009,No
4728,1638,Mastercard,Debit,5.95E+15,May-20,808,YES,2,13297,01-09-2009,2011,No
3856,1638,Mastercard,Debit,5.66E+15,Oct-24,549,YES,2,3485,01-07-2008,2011,No
5572,1953,Mastercard,Debit (Prepaid),5.30E+15,Apr-20,135,YES,2,54,01-11-2009,2009,No
1424,1953,Amex,Credit,3.02E+14,Nov-20,654,YES,2,9900,01-02-2020,2020,No
1670,1953,Mastercard,Debit,5.40E+15,Jul-20,114,YES,1,8257,01-02-2020,2020,No
5937,1771,Mastercard,Debit,5.46E+15,Jul-23,138,YES,1,29078,01-12-2008,2009,No
2607,1771,Mastercard,Debit (Prepaid),5.58E+15,Apr-24,50,YES,2,59,01-04-2009,2009,No
3098,1771,Mastercard,Debit,5.15E+15,Mar-22,153,YES,1,27534,01-05-2011,2011,No
5847,931,Visa,Debit,4.37E+15,May-22,190,YES,2,21652,01-12-2005,2012,No
2699,1190,Mastercard,Debit,5.71E+15,Jul-20,319,YES,2,19919,01-04-2012,2012,No
5358,1190,Mastercard,Debit,5.99E+15,Nov-22,66,YES,2,24272,01-11-1999,2011,No
1671,1190,Mastercard,Debit,5.94E+15,Aug-24,993,NO,1,23805,01-02-2020,2020,No
1201,1190,Amex,Credit,3.47E+14,Jul-12,755,YES,2,13800,01-02-2010,2010,No
5771,1190,Mastercard,Debit (Prepaid),5.13E+15,Oct-20,947,NO,2,27,01-12-2001,2017,No
4508,1190,Visa,Debit,4.23E+15,Jul-22,795,YES,2,4653,01-09-2000,2007,No
632,1190,Mastercard,Credit,5.12E+15,Feb-20,635,YES,2,9900,01-01-2020,2020,No
1227,371,Mastercard,Debit (Prepaid),5.14E+15,Jul-24,348,YES,2,34,01-02-2010,2011,No
5495,371,Mastercard,Debit,5.38E+15,Jan-16,683,YES,2,11861,01-11-2007,2013,No
3453,371,Visa,Debit,4.18E+15,Feb-22,790,YES,2,27382,01-06-2009,2014,No
3134,371,Mastercard,Credit,5.93E+15,Dec-18,471,YES,2,27600,01-05-2013,2013,No
2989,1404,Visa,Debit,4.85E+15,Feb-20,326,YES,2,4906,01-05-2008,2008,No
4555,1404,Mastercard,Debit,5.95E+15,May-20,895,YES,2,1993,01-09-2004,2014,No
1425,1970,Amex,Credit,3.55E+14,Feb-20,172,YES,1,14800,01-02-2020,2020,No
1672,1970,Mastercard,Debit,5.06E+15,Mar-23,742,YES,2,2593,01-02-2020,2020,No
2411,1364,Visa,Credit,4.70E+15,Sep-21,52,YES,2,0,01-04-2000,2011,No
54,1364,Mastercard,Debit,5.67E+15,Jul-16,821,YES,2,0,01-01-2004,2008,No
3812,327,Mastercard,Credit,5.04E+15,May-09,456,YES,1,14900,01-07-2007,2008,No
4170,327,Visa,Debit,4.78E+15,Mar-22,215,YES,2,15720,01-08-2005,2011,No
3062,327,Mastercard,Debit,5.68E+15,Jul-20,750,YES,2,9165,01-05-2010,2010,No
3063,327,Mastercard,Debit,5.91E+15,Jun-21,479,YES,2,13322,01-05-2010,2010,No
5512,327,Visa,Debit,4.71E+15,Jul-23,641,YES,2,11528,01-11-2007,2013,No
407,1337,Amex,Credit,3.72E+14,Dec-22,533,YES,1,9600,01-01-2020,2020,No
1673,1337,Mastercard,Debit,5.98E+15,Feb-20,92,YES,2,13573,01-02-2020,2020,No
877,594,Visa,Debit,4.69E+15,May-22,44,YES,1,11608,01-01-2020,2020,No
1674,594,Mastercard,Debit,5.55E+15,Oct-24,791,YES,1,23699,01-02-2020,2020,No
633,594,Mastercard,Credit,5.72E+15,Sep-22,312,YES,1,7700,01-01-2020,2020,No
3894,594,Mastercard,Debit,5.69E+15,Jan-19,434,NO,2,6754,01-07-2009,2010,No
1930,594,Visa,Credit,4.72E+15,Feb-21,636,YES,1,3500,01-02-2020,2020,No
1931,594,Visa,Debit,4.79E+15,Mar-20,305,YES,1,14793,01-02-2020,2020,No
4366,1704,Mastercard,Debit,5.24E+15,Nov-24,681,YES,2,44885,01-08-2011,2020,No
4729,1500,Mastercard,Credit,5.66E+15,Dec-20,195,YES,2,14000,01-09-2009,2011,No
5034,1500,Visa,Debit,4.39E+15,Feb-18,457,YES,2,18494,01-10-2005,2007,No
5180,1500,Visa,Credit,4.97E+15,Mar-24,329,YES,2,14700,01-10-2009,2011,No
3166,1500,Mastercard,Debit (Prepaid),5.75E+15,May-20,682,YES,1,69,01-05-2015,2015,No
634,923,Mastercard,Debit,5.55E+15,Feb-20,128,YES,1,22234,01-01-2020,2020,No
878,923,Visa,Credit,4.81E+15,Feb-23,394,YES,1,3600,01-01-2020,2020,No
289,1788,Visa,Debit,4.76E+15,Mar-23,474,YES,2,26255,01-01-2011,2011,No
2538,1788,Mastercard,Debit,5.13E+15,Mar-20,581,YES,2,5500,01-04-2007,2013,No
5751,1788,Visa,Debit,4.76E+15,Dec-97,672,YES,1,12323,01-12-1996,2011,No
2700,1788,Mastercard,Credit,5.28E+15,Jan-24,175,YES,2,7100,01-04-2012,2012,No
4277,129,Visa,Debit (Prepaid),4.91E+15,Sep-10,581,YES,2,37,01-08-2008,2009,No
2190,1756,Mastercard,Credit,5.25E+15,Jan-24,847,YES,1,19100,01-03-2008,2009,No
4259,1756,Mastercard,Credit,5.15E+15,Jan-21,303,YES,2,11600,01-08-2008,2012,No
6060,197,Visa,Debit,4.34E+15,Jun-14,503,YES,2,8144,01-12-2011,2012,No
1932,197,Visa,Debit (Prepaid),4.90E+15,Jun-24,599,YES,2,53,01-02-2020,2020,No
1933,197,Visa,Credit,4.02E+15,Feb-20,943,YES,2,8000,01-02-2020,2020,No
2357,197,Mastercard,Debit,5.34E+15,Dec-24,542,YES,1,11919,01-03-2016,2016,No
1302,197,Mastercard,Debit,5.24E+15,Jan-22,536,YES,1,17889,01-02-2012,2012,No
5853,219,Discover,Credit,6.78E+15,Oct-22,850,YES,2,6300,01-12-2006,2006,No
4994,219,Visa,Credit,4.97E+15,Jun-21,571,YES,2,7900,01-10-2003,2006,No
4609,219,Mastercard,Debit,5.01E+15,Jun-20,152,YES,2,7995,01-09-2006,2006,No
2431,1820,Mastercard,Credit,5.02E+15,Jan-22,785,YES,1,7900,01-04-2002,2013,No
2339,1820,Amex,Credit,3.44E+14,Oct-22,808,YES,1,5900,01-03-2015,2015,No
3937,1820,Mastercard,Debit,5.24E+15,Jan-20,279,YES,1,18200,01-07-2010,2010,No
5201,1820,Mastercard,Debit,5.41E+15,Jan-22,674,YES,1,16502,01-10-2010,2010,No
3535,1820,Visa,Debit,4.11E+15,Apr-23,851,YES,1,16726,01-06-2011,2011,No
879,405,Visa,Debit,4.01E+15,Sep-24,337,YES,2,4140,01-01-2020,2020,No
4171,726,Amex,Credit,3.64E+14,Oct-14,60,YES,1,9000,01-08-2006,2016,No
3391,726,Mastercard,Debit,5.62E+15,Dec-22,723,YES,1,12868,01-06-2008,2011,No
3431,726,Mastercard,Debit,5.93E+15,Feb-20,180,YES,1,27773,01-06-2009,2012,No
5535,20,Mastercard,Credit,5.87E+15,Jan-14,754,YES,1,16400,01-11-2008,2008,No
376,20,Visa,Credit,4.81E+15,Feb-22,213,YES,1,13000,01-01-2018,2018,No
1291,20,Visa,Debit,4.33E+15,Sep-22,83,YES,1,16465,01-02-2011,2011,No
5011,20,Mastercard,Credit,5.88E+15,Mar-21,834,YES,2,9000,01-10-2004,2011,No
3895,20,Mastercard,Debit,5.65E+15,Oct-24,862,YES,2,14961,01-07-2009,2015,No
4995,20,Visa,Debit,4.21E+15,Aug-23,66,YES,1,19791,01-10-2003,2014,No
3857,20,Mastercard,Debit,5.38E+15,Jul-16,213,YES,1,15771,01-07-2008,2016,No
1228,20,Mastercard,Debit,5.71E+15,Apr-24,34,YES,1,7702,01-02-2010,2010,No
2063,216,Mastercard,Debit,5.10E+15,Feb-24,142,YES,1,18729,01-03-2004,2011,No
4367,216,Mastercard,Debit (Prepaid),5.09E+15,Oct-23,696,NO,1,80,01-08-2011,2011,No
3404,216,Visa,Debit (Prepaid),4.69E+15,Mar-24,450,YES,1,86,01-06-2008,2010,No
4260,293,Mastercard,Debit,5.42E+15,Jun-20,471,NO,2,20138,01-08-2008,2011,No
1675,293,Mastercard,Debit,5.97E+15,Feb-20,125,NO,1,21335,01-02-2020,2020,No
1676,293,Mastercard,Credit,5.62E+15,Mar-22,353,YES,1,9300,01-02-2020,2020,No
1677,293,Mastercard,Credit,5.11E+15,Feb-20,861,YES,1,12600,01-02-2020,2020,No
635,293,Mastercard,Debit,5.25E+15,Jun-23,467,YES,1,12899,01-01-2020,2020,No
1678,1868,Mastercard,Credit,5.89E+15,Feb-20,635,YES,2,13500,01-02-2020,2020,No
880,1868,Visa,Debit,4.34E+15,Sep-24,800,YES,1,17432,01-01-2020,2020,No
4744,1996,Visa,Credit,4.34E+15,Dec-12,77,NO,2,9700,01-09-2009,2017,No
4212,1996,Mastercard,Debit,5.64E+15,Dec-24,168,YES,2,13016,01-08-2007,2015,No
2008,1996,Visa,Debit,4.38E+15,Sep-04,181,YES,2,24459,01-03-1997,2009,No
3237,1171,Mastercard,Debit (Prepaid),5.45E+15,Jun-23,8,YES,2,87,01-06-2002,2007,No
4213,1171,Mastercard,Credit,5.50E+15,Jul-23,165,YES,2,13500,01-08-2007,2007,No
5354,1171,Visa,Debit (Prepaid),4.96E+15,Feb-23,218,YES,2,89,01-11-1997,2003,No
4530,1171,Discover,Credit,6.28E+15,Nov-21,66,YES,2,8300,01-09-2003,2011,No
5614,1171,Mastercard,Debit,5.73E+15,Jan-21,26,YES,1,24481,01-11-2010,2010,No
5536,1154,Mastercard,Debit,5.12E+15,Jan-17,143,NO,1,2808,01-11-2008,2013,No
3536,1154,Visa,Debit,4.76E+15,Nov-14,466,YES,2,24835,01-06-2011,2011,No
4996,1154,Visa,Debit,4.62E+15,Dec-04,186,YES,1,12078,01-10-2003,2018,No
2064,1154,Mastercard,Debit,5.90E+15,May-22,578,YES,1,6257,01-03-2004,2014,No
3245,819,Visa,Credit,4.07E+15,Feb-23,693,YES,1,8400,01-06-2002,2010,No
4424,819,Discover,Credit,6.66E+15,Aug-20,79,YES,2,9900,01-08-2014,2014,No
1322,819,Mastercard,Debit,5.20E+15,Dec-22,937,YES,1,11818,01-02-2013,2013,No
5303,1554,Discover,Credit,6.43E+15,May-22,298,YES,2,11300,01-10-2015,2015,No
3813,1079,Mastercard,Debit,5.74E+15,Nov-24,907,YES,1,8833,01-07-2007,2016,No
5826,1079,Amex,Credit,3.63E+14,Oct-22,44,YES,1,13400,01-12-2005,2010,No
2842,1079,Mastercard,Debit,5.50E+15,Feb-24,847,YES,1,30753,01-05-2003,2008,No
1679,681,Mastercard,Debit,5.39E+15,Apr-21,909,YES,2,735,01-02-2020,2020,No
2147,240,Mastercard,Debit,5.56E+15,Feb-20,725,YES,1,17667,01-03-2007,2011,No
1680,240,Mastercard,Debit,5.40E+15,Feb-20,379,YES,1,14665,01-02-2020,2020,No
4348,240,Visa,Debit,4.27E+15,May-15,229,YES,2,14392,01-08-2010,2011,No
1323,751,Mastercard,Credit,5.04E+15,Jul-21,693,YES,2,14900,01-02-2013,2013,No
5711,751,Mastercard,Debit,5.37E+15,Oct-16,854,YES,1,19488,01-11-2015,2015,No
4745,751,Visa,Debit (Prepaid),4.33E+15,Oct-09,540,YES,1,84,01-09-2009,2009,No
5552,751,Visa,Credit,4.29E+15,Jan-16,627,YES,1,20100,01-11-2008,2015,No
